text,true_label,predicted_label,is_correct,probability_positive,probability_negative
صحفي حر حيا اله الاحرار ديما عقبهم,0,0,True,0.0029627907,0.99703723
بانت حقيقتك,0,0,True,0.09320761,0.9067924
توجد مدفءه الغاز وكم السعر,0,0,True,0.0045624482,0.99543756
اصل كلمه بوراك تركي,0,0,True,0.008276493,0.9917235
atfo fik ya kalb,1,1,True,0.9148896,0.085110426
استغفر الله العظيم واتوب اليه استغفرالله استغفرالله العظيم واتوب اليه,0,0,True,0.0030714234,0.9969286
الصواب غلق الحدود نسي اغلق الحدود لاول مره لماذا الم نكتفي منهم وقت مضي كانو يونادونا الارهابين الم تغرق الجزاءر بالمخذرات الم تكن ملجا لقيادات الارهابين الجزاءر منفذ لسلحه كذب افتراء واله شعب عزه كرامه فاذا اعتبرتونا جاهلين فنحن التسعينيات فلو خيروني بينا الحرب السلم المغرب فاختار الحرب لكي انتزع ثار الشهذاء مات وقت الارهاب,0,0,True,0.03282604,0.96717393
نشرها غاليه احسن يمدوهالي باطل مخيمات الاجءين يالخاين,1,1,True,0.79154223,0.20845777
رخس وين صبوه,1,1,True,0.97575855,0.024241447
لست بساحر بصح علابالي راك قاعد دك خاصك دراهم01,0,1,False,0.42563772,0.5743623
رساله لصباح حبسي لغناء بهدلتي بروحك شوفي كاش حاجه اخرا اخرجيلها طاي طاي ربي يهديك يديك,1,1,True,0.9931176,0.006882429
ربي يجازيك استاد وجعل قبر امك روضه من رياض الجنه,1,1,True,0.9977877,0.002212286
اله يعافينا منو,0,0,True,0.17749599,0.82250404
بالبركه لعقوبه لحاجه اخرى,0,0,True,0.0036651534,0.99633485
alkhana mol mazda hadi srarlek lik,1,1,True,0.63086635,0.36913365
اه قصدك الاخرار تفوه عليك,1,1,True,0.99779546,0.0022045374
بوادر ازمه لا يحمد عقباه,0,0,True,0.042698376,0.9573016
مش لازم غني هكاك بعد,0,0,True,0.0024182147,0.9975818
سقسي اي واحد هنا يقولك ساره بريئه عاقله مسالمه nمي عائشه نوو🤭,0,0,True,0.001352497,0.9986475
او غاقو بكم لاتشغلوا الناس على الحراك الحراك ماضي الى يوم الدين,0,0,True,0.046411928,0.95358807
de khra,1,1,True,0.9633009,0.036699116
مستوى منحط هزيل اهدو يسمو معارضين همكم الوحيد الجيش ثما الجبش حفظ الله لجزائر جيش ارض شعب من مكركم تحيا لجيش الشعب يقول تحيا لجيش,1,1,True,0.99215174,0.007848263
الطمبولا كيفاه حكايتها 😕,0,0,True,0.033537243,0.96646273
اخلايا شا راه صاري دزاير كل يوم حاجه جديده الترند واش هو زيد ربراب مالو احوجي غيرر لجديد جزائرنا,0,0,True,0.016647154,0.98335284
ماهيه نسبه الاسهم تنازلت ياسمين لصالح عمها حسان,0,0,True,0.039283484,0.9607165
مستوى ثالثه ابتدائي ولى صحفي,1,1,True,0.9939872,0.0060127974
زل كيما نتا يهدر معطوب تاع زبي,1,1,True,0.9988544,0.0011456013
اشتريت جهاز مبرد براند بصح ابردش,0,0,True,0.0056101056,0.9943899
كلاو مسحو المرميطه من بعد حصلوها فالكاسكيطه واعرين اصحاب الفرشيطه ولا نزيد نرسملك,1,1,True,0.98248154,0.01751846
n3el hecun yemak,1,1,True,0.9675655,0.032434523
مقستهاش كامل مدولو الفين نحي هدا المنشور زعما دي زاجيريا اك شايف,1,1,True,0.68241304,0.31758696
ماسمعناش الشاب يتكلم الشاب القاصر ولازم شهاده طبيه كي تثبت ذالك لازم دائما دلائل والا اي واحد يجي يقول اغتصبت,0,0,True,0.0009361833,0.9990638
البلاد راحت في زبي,1,1,True,0.79708356,0.20291644
وجود الفقراء الاغنياء وانتا وفهامتك,0,0,True,0.10637669,0.8936233
نوميديا بزول,1,1,True,0.42004505,0.579955
فعلا كون بالاك طفا ضو وخلاك خصيته راهي خير ليك فقر وزيد ادمين,1,1,True,0.99752265,0.0024773479
كنت اتوقع انك معهم,0,0,True,0.07854228,0.9214577
ولله لوكان كل الشعب بعقليه خوتنا لقبايل ماتبقى العصابه العسكريه مده اسبوع,0,0,True,0.044474937,0.95552504
مالغري ما نحملهاش بصح والله غير كلامها كله صح لي سخنتلهم الفرفاره غير لي حسوها في جنابهم👌,1,1,True,0.9959026,0.004097402
انواع الزيوت خير وبركه متعاملين بزاف بلادنا وعله انت تموت سلعه ربراب اموت فرنسا ايبا دير لق,1,1,True,0.9960551,0.003944874
اخمج امراه هذي تفوه ياوحد الخامجه الفايحه المترجله اله ماتستحقين اله يقسم ظهرك كلبه,1,1,True,0.99979526,0.00020474195
kolchi yajabdeh zitout makanch laab maah,0,0,True,0.31050017,0.68949986
وانتم بالف خير تقبل اله منا منكم صالح الاعمال كوندور راءده مزيد التالق شكرا لكم تقدموه لنا,0,0,True,0.0063596615,0.99364036
بهلول,1,1,True,0.91856307,0.08143693
بالنسبه لناس الي تادفع ربراب بحجه توفيره لمناصب شغل سجنه سيجعل الاف الناس بطاله ويقولك ماغاضنيش ربراب غاضوني الناس الي تقطع رزقها نقولهم كيما قولتو لبوليسي نحي الكاسكيطا وارواح معانا وقلتولو خاوه خاوه والرزق ربي نقولكم ربراب يتحاسب وخاوه خاوه والرزق ربي واذا مانصب الشغل حداد تاني موفر مناصب شغل وكونيناف موفر مناصب شغل تاني ماغاضنيش البوشي غاضوني الناس الي كانو يخدمو معاه ويبيعو فالكوكاين وماغاضنيش الصراف تاع الزطله غاضوني الناس الي تبيع بالطرف وتسترزق منو,1,0,False,0.13764863,0.86235136
تنكنا في هاد الدزاير والله تخدم تعاني متخدمش تعاني كرهنا يارب 🥺,0,0,True,0.07150489,0.9284951
ادريس undefined خمم,0,0,True,0.22947185,0.77052814
حداد اخذ اضعاف المبلغ,0,0,True,0.017402388,0.9825976
الوزير هو من تسبب في نوم لقمان 😁,0,0,True,0.13486971,0.8651303
akbar kadeb menteur battar,1,0,False,0.34022763,0.6597724
الرزق ربي مش ربراب,0,0,True,0.10373195,0.89626807
مركز الهزه عرض البحر كيلومتر سواحل بجايه وشعر بالزلزال اغلب سكان الولايات الشرقيه والوسطي بدرجات متفاوته,0,0,True,0.009421575,0.9905784
يماك تبول واقفه وطوع فالبول ادمنماقستهاش فالانديه سي القهوي بلاك النادي لي تحبو معندوش لقب كاس الجمهوريه,1,1,True,0.9883229,0.011677086
بالتوفيق اخي لطفي كلنا نساندك جهرا ولا خوف من احد جمعه مباركه يا مشرف الجزائر,0,0,True,0.14989956,0.85010046
حنا منبعتوش خياتنا يقراو ولايات وحدوخرين يسكنو اقامات جامعيه يخرجو معاهم لي يلبسو هادوك سمعو هادوك يسيبورتيو هادوك يالقهوي يالغاملين يالي جيو العاصمه تصورو الامير تلبسو شوميزي تعرقو نيفكم يالمكعبات,1,1,True,0.96085006,0.03914994
راجل نستعرف بيك المسؤول اختار المسؤوليه فالاساس باه يخدم الشعب نقطه ارجع للسطر,0,0,True,0.051411,0.948589
يالمنافقين,1,0,False,0.34082735,0.65917265
نتا باينه خدعاتك مدامتك معا يلبس لاكوست,1,1,True,0.99373853,0.006261468
ولكن اذا اصبح كل ناس اغنياء لا تجد من يحلق شعر راسك او يبيع لك سجائر او يعصر لك القهوه الى اخره لانهم كلهم اغنياء لا احد يريد العمل لذالك خمم فيها مليح قبل ما تهدر,0,1,False,0.37546024,0.62453973
وعلاه زدت كلمه البائسين كيف تخاف الفقر والله رازق فقد رزق الطير حوت في بحر,0,0,True,0.012881162,0.98711884
tezz,1,0,False,0.34082735,0.65917265
الرزق على الله ❤️️ لا اريد تلك الحياه كما في الصور الخمر الذنوب,0,0,True,0.002922374,0.99707764
الف مبروك ومزيد من النجاحات والتوفيق انت مفخره للشباب الجزائري,0,0,True,0.036253795,0.9637462
جامي لقيت منافقيق كيما صحافه جزائريه سلفولي وجوهكم نسكوكري بيهم ناس,1,1,True,0.9632161,0.036783874
روحي توبي يا عجوزه شمطاء الله يهديك لا صوت ولا مظهر مهزله,1,1,True,0.99572057,0.0042794347
43 انش سعرو السمارت,0,0,True,0.032649178,0.96735084
هذا كامل بوصبعle bleuالمغيب الشماتى,1,1,True,0.7228664,0.27713358
كل شي بالباركه بوك الله يرحمه يكون فرحان بيك يزيد تعلم اكثر في هذا الميدان الله يسهل صاحبي,0,0,True,0.0044948533,0.99550515
الفرق بينكم الصحفي المنطقه المختلطه,0,0,True,0.014522409,0.98547757
انا نحير سيرفات واش فيها من بنه وزيد محروقه تاع واحد زوفري انت في رايي,1,1,True,0.7225903,0.27740967
ايفون صح هاتف ذكي ولي يتمشو اندرويد لاسف وله اغبياء,0,0,True,0.02526226,0.97473776
بغيت زعمه😂,0,1,False,0.39377072,0.6062293
روحو تقودو نتوم كنتو تلعبو في عره تاع هذا احتراف روحو تقودو زعما هما كانو يلعبو في ابطوله تاع انكليز,1,1,True,0.960003,0.03999698
الله يبارك على لي لابسه قميص اديداس راك فاهم,0,0,True,0.08787899,0.912121
السلام عليكم شخصيا عجبني المنتوج وبالتوفيق النتاءج الجيده,0,0,True,0.0020569272,0.99794304
شيعه ولات عندها جمهورها وراهم داروا لا بعد والله نعيشوكم المرار غير نديروكم من المعذبين في ارض انتم تحقرون الاسلام في جميع اركان العالم ونحن نحقر جميع ديانات غير الاسلام,1,1,True,0.86440563,0.13559437
ختك لي هناك🙄,1,1,True,0.9992199,0.0007801056
اح لفريش,1,0,False,0.279187,0.72081304
احنا ناكلوا الكسكس والشخشوخ الفريث تديرولك القاوريه انتاعك يا ديوث,1,1,True,0.9704561,0.029543877
يجب اضافه السبت لحراك راحه الناس اتوا باليهودي المسمي العربي بلخير قصر المراديه التسعينات باش يخدعوكش واسمه الحقيقي مهيمنا القمح الجزاءري,0,0,True,0.0034091428,0.99659085
وجوه الشر علاش محرز هادا وين بدا يلعب محرز توج ليستر احسن لاعب الدوري وجوه البخس تحليل وهدره ترامكم,1,1,True,0.99972624,0.00027376413
اتقوا اله يعني واش ربحت جمعت اسوء مافالحياه وعرضته الناس تحبو ندير نكد السواد شوف اله يسود بماتك يجعل حالتك ضنكه تري رياضاناس قلبها ضاقت الدنيا كلها نزيدو بشروا تنفروا,0,1,False,0.7516008,0.2483992
بونا فراز كحلا,0,0,True,0.048743743,0.9512563
افهم تناقضتهم كيف التحالف يضرب داعش سوريا العراق جوا ارض مكشوفه فيهرب الفيروس ليبيا لماذا لكي ينتقم دوله اسلاميه عربيه سنيه الاولي مقاتله يقاتلونه فداعش صناعه امريكيه اسرايليه ارانيه الامه الاسلاميه العربيه السنيه ونحن الشعب الجزايري جيشنا خندق وسنقطع ايدهم ادا مست دره بلادنا المخضب بدما الشهدا,0,0,True,0.0920772,0.9079228
