feature,coefficient,abs_coefficient
جميعهم,3.2226717391907007,3.2226717391907007
العيد,-3.222590029168484,3.222590029168484
تحبهم,-3.2209927916453323,3.2209927916453323
يفسر,3.220398132920864,3.220398132920864
kavi,3.2163011232343224,3.2163011232343224
والعرب,3.2161868434891447,3.2161868434891447
نشوفو,-3.2155809526974357,3.2155809526974357
مستمره,-3.2139948170746053,3.2139948170746053
غريب,3.2128036254704906,3.2128036254704906
بسيف,3.2127331288077907,3.2127331288077907
الكذاب,3.212574801764706,3.212574801764706
لبناء,-3.212537505109251,3.212537505109251
شواكر,-3.2121793102982408,3.2121793102982408
اكسو,3.2111444950724723,3.2111444950724723
عايشه,3.207118553383381,3.207118553383381
حكومه,3.206662734618275,3.206662734618275
العاده,3.206232480715343,3.206232480715343
يريدون,-3.2051209261415474,3.2051209261415474
اصلن,-3.202993198283196,3.202993198283196
السفيه,3.2027536682072735,3.2027536682072735
الوقوف,-3.20157765156757,3.20157765156757
دعوه,3.2012285348737577,3.2012285348737577
السيما,-3.1994829917233436,3.1994829917233436
قنطه,3.1994559756841143,3.1994559756841143
وتكتب,3.199146982663418,3.199146982663418
مانيش قبايليه,-3.1986051003961755,3.1986051003961755
اليمني,3.1975240595600503,3.1975240595600503
جيزي,-3.196290476845902,3.196290476845902
كمنتير,3.1954287750176675,3.1954287750176675
ماتحكيش,-3.192986303761398,3.192986303761398
نتاعها,-3.1903076741561756,3.1903076741561756
يحكمها,3.1898474399121572,3.1898474399121572
سعرها,-3.189641896791099,3.189641896791099
جيجل,-3.188611233002691,3.188611233002691
مستوى,3.187791731622933,3.187791731622933
قويه,3.1856848322175915,3.1856848322175915
الوسم,3.1804971590715656,3.1804971590715656
زك,3.180157162050868,3.180157162050868
مقاطعين,3.178793900778792,3.178793900778792
شكل,-3.1779981971160995,3.1779981971160995
يتبع,3.1766314749921234,3.1766314749921234
بالبركه,-3.1764540411382054,3.1764540411382054
comme,3.1761978900251524,3.1761978900251524
المرخس,3.175891651372363,3.175891651372363
خداعين,3.17582638463331,3.17582638463331
يماه,3.1756784418793815,3.1756784418793815
ينتقم,3.17466872712697,3.17466872712697
وجوهكم,3.174475285854631,3.174475285854631
ذر,3.174035427414093,3.174035427414093
تربحك,3.1729728771757033,3.1729728771757033
باعو,3.1725946526863775,3.1725946526863775
السم,3.1711361333702,3.1711361333702
يحمي,-3.170522725585002,3.170522725585002
التافه,3.170208675252998,3.170208675252998
حاشاكم,3.16601224014706,3.16601224014706
فتان,3.1657863785476894,3.1657863785476894
حسنه,3.1657827884016774,3.1657827884016774
cha3b,3.1649717624799205,3.1649717624799205
تاعهم,3.163160533747065,3.163160533747065
الامر,-3.162540907310718,3.162540907310718
بوتبون,3.161840718799348,3.161840718799348
المانيا,-3.1602290827889696,3.1602290827889696
المخنثين,3.1601220321484744,3.1601220321484744
يعملون,3.159997460449137,3.159997460449137
يصلح,-3.159462978560794,3.159462978560794
التوالات,3.1560556920668863,3.1560556920668863
اردت,3.154173232528249,3.154173232528249
الحلو,3.1527443801213977,3.1527443801213977
ولادنا,3.151792169021659,3.151792169021659
موت,3.150402074296715,3.150402074296715
hmar,3.147714998285938,3.147714998285938
يبدل,3.146412975924786,3.146412975924786
بارك,-3.1437126111604563,3.1437126111604563
نقشا,3.1416071918784048,3.1416071918784048
يدك,3.1408793491749334,3.1408793491749334
frite,-3.1402044803091917,3.1402044803091917
الفريت اوملات,-3.139489862074042,3.139489862074042
قودك,3.138378548680426,3.138378548680426
المفروض,-3.1362721995228946,3.1362721995228946
nk,3.133744987066764,3.133744987066764
غدوه,3.1333259502411135,3.1333259502411135
اليمين,-3.1332150725127725,3.1332150725127725
روح تقود,3.1320148610853566,3.1320148610853566
تالم صمت,-3.131875904352166,3.131875904352166
الفتن,-3.130008796660198,3.130008796660198
fitna,3.129555032013893,3.129555032013893
القدام,-3.128578982750494,3.128578982750494
توجد,-3.127877403112857,3.127877403112857
المجرم,3.1249119863345687,3.1249119863345687
شبعت,3.122052173291634,3.122052173291634
الكلمه,-3.1200105302476713,3.1200105302476713
نكتو,3.1174331948442204,3.1174331948442204
فرخ,3.116476784840378,3.116476784840378
يستهل,3.1152739281629525,3.1152739281629525
اصلها,-3.1143230743076638,3.1143230743076638
شوفو,-3.1133469883158185,3.1133469883158185
تالم,-3.113143862582707,3.113143862582707
فالعاصمه,-3.110737311536557,3.110737311536557
السومه,-3.108477988237373,3.108477988237373
جنرال,3.108384853601773,3.108384853601773
اكره,3.1063438468756934,3.1063438468756934
لهب,3.1058677453326973,3.1058677453326973
كرف,3.105837412574168,3.105837412574168
نم,3.1050584732876003,3.1050584732876003
دبر,3.104192735338229,3.104192735338229
مبروك ربي,-3.104156927305298,3.104156927305298
tfooh,3.102914557674616,3.102914557674616
مولوديه يدك,3.1008000366778234,3.1008000366778234
جيران,3.0976112507518354,3.0976112507518354
واياكم,-3.09753781177748,3.09753781177748
hirak,-3.0961933514474316,3.0961933514474316
ymak,3.0942324841138418,3.0942324841138418
واعره,-3.0940246609150397,3.0940246609150397
جوده,-3.093298731675764,3.093298731675764
بالمخدرات,3.092521927614974,3.092521927614974
دينك,-3.089975535473508,3.089975535473508
يلعن,3.0885432750538264,3.0885432750538264
مغربيه,-3.0875311521760964,3.0875311521760964
هاتف,-3.0873444411085003,3.0873444411085003
لنفسه,-3.086768855133254,3.086768855133254
طاح,-3.086703265397602,3.086703265397602
المبلغ,-3.086668957386899,3.086668957386899
لذلك,3.0866213230006494,3.0866213230006494
khi,3.084738324783062,3.084738324783062
وشكرا,-3.080934536828947,3.080934536828947
جمهور,-3.078852679416477,3.078852679416477
الحركي,3.0776446146116525,3.0776446146116525
9bayli,3.0752851061735758,3.0752851061735758
مشاهير,3.0745685683104726,3.0745685683104726
فخامه,-3.073195195298963,3.073195195298963
الجماعه,3.07064011805813,3.07064011805813
خامج,3.069460924805849,3.069460924805849
عفريت,3.0692190166280935,3.0692190166280935
يعرفون,3.0667918721127445,3.0667918721127445
تعليق,-3.064724393118424,3.064724393118424
العقده,3.064542608964154,3.064542608964154
وبعض,3.0644598088721775,3.0644598088721775
الحاج,-3.0631895229231674,3.0631895229231674
نحوس,-3.061838462490141,3.061838462490141
هدا عندو,-3.0541520442565107,3.0541520442565107
الزمن,3.052945584247403,3.052945584247403
حداد طحكوت,-3.052488366242783,3.052488366242783
خليه,3.0506018992099926,3.0506018992099926
نقول,-3.0475269882861165,3.0475269882861165
الشاويه,-3.0450289710923735,3.0450289710923735
ارحلو,3.0446050149054136,3.0446050149054136
وعد,3.044312468591868,3.044312468591868
غلطه,3.0430757367912666,3.0430757367912666
شفتو,3.042856800100613,3.042856800100613
مناصب,3.0427341976260167,3.0427341976260167
فرع,-3.0385341729593343,3.0385341729593343
الازمه,-3.036629548940434,3.036629548940434
راءحه,3.035846160289834,3.035846160289834
لوخرين,3.03504445750513,3.03504445750513
المتقاعدين,-3.0350180027357307,3.0350180027357307
محاوله,-3.0345313989156915,3.0345313989156915
ربي يحفظ,3.031138260832754,3.031138260832754
جامعه,-3.030607910997295,3.030607910997295
بابشع,3.030587705572197,3.030587705572197
مبارك,-3.0300652640892927,3.0300652640892927
مكبوتين,3.0296611959302737,3.0296611959302737
ضهرك,3.029221284369255,3.029221284369255
خليهم,3.028202128497862,3.028202128497862
رها,3.0273056114989974,3.0273056114989974
بلادهم,3.0268532814475915,3.0268532814475915
ماتهم,3.0258317386656826,3.0258317386656826
العاصميه,3.024752090197486,3.024752090197486
الرقم,-3.023961392408793,3.023961392408793
هذو,3.023430956461021,3.023430956461021
بالتقسيط,-3.023115654400606,3.023115654400606
البوراك,-3.022288349414537,3.022288349414537
شكاره,3.0219074291037855,3.0219074291037855
ياخذ حقه,3.0218334358241385,3.0218334358241385
نخش,3.021028436391965,3.021028436391965
اللصوص,3.0208947583595416,3.0208947583595416
عمال,3.0205552382816205,3.0205552382816205
لناس,-3.019814108901277,3.019814108901277
الضاله,3.018689872500097,3.018689872500097
اثناء,-3.0159108945860758,3.0159108945860758
القضيه قضيه,3.0149219087274552,3.0149219087274552
السميد,-3.0133965470462165,3.0133965470462165
طريق ربي,3.013040535489733,3.013040535489733
ربراب حداد,3.012446923794221,3.012446923794221
ياواحد,3.012369434663537,3.012369434663537
طويله,-3.011001966432905,3.011001966432905
kbir,3.0091497067499198,3.0091497067499198
ناكر,3.0072154620181766,3.0072154620181766
خموس,-3.006510470812876,3.006510470812876
الذل,3.004017943861094,3.004017943861094
نحسبو,-3.001640811579777,3.001640811579777
فالجزاير,-2.9994256202781506,2.9994256202781506
ناك,2.9985309057719327,2.9985309057719327
تقيسها,2.9984945379593126,2.9984945379593126
اساس,-2.9984185515018185,2.9984185515018185
امون,2.997457420946529,2.997457420946529
طريقك,-2.9964465635147994,2.9964465635147994
السلطه,-2.9962738486202807,2.9962738486202807
الحركه,2.9959316364296655,2.9959316364296655
حبو,-2.995694979619791,2.995694979619791
الشوارع,-2.9926499502834916,2.9926499502834916
وحداد,2.992218649477884,2.992218649477884
الطباخه,-2.9920286788253367,2.9920286788253367
ابوك,2.9896042728115293,2.9896042728115293
المساجد,-2.9894660646468947,2.9894660646468947
حركي,2.9879733932675605,2.9879733932675605
مقليه,-2.987824729706154,2.987824729706154
عندو,2.9871122097205096,2.9871122097205096
الحراك المبارك,2.9859420568504276,2.9859420568504276
القايد,2.9854803001751877,2.9854803001751877
مقطع,2.985150957401443,2.985150957401443
لاسيادك,2.9845889067539324,2.9845889067539324
والعصابه,2.9838750694796947,2.9838750694796947
الفايح,2.9838709509988024,2.9838709509988024
لمادا,-2.9837421979291716,2.9837421979291716
يرد,-2.9829313046618444,2.9829313046618444
جزاءري,-2.9817493059452516,2.9817493059452516
الفيسبوك,2.9789943701276864,2.9789943701276864
الفيلم,-2.9765809744013367,2.9765809744013367
جهل,-2.9751195698137978,2.9751195698137978
خليل,-2.9749122334305804,2.9749122334305804
جيشنا,-2.973166446905686,2.973166446905686
موك,2.9703302917406864,2.9703302917406864
اعتبره,2.9696857608723257,2.9696857608723257
المستعمر,2.969594743631867,2.969594743631867
دايره,2.968652707765085,2.968652707765085
الجمعه,2.9683874549149785,2.9683874549149785
الحلو المر,2.9674110802477225,2.9674110802477225
حاكمين,2.9666204970109433,2.9666204970109433
بقاعك,2.96479143157986,2.96479143157986
كبير,2.9632803070369365,2.9632803070369365
السوق,2.9618208598375295,2.9618208598375295
الجزء,2.961558087017852,2.961558087017852
مثقف,2.9608209960799883,2.9608209960799883
تهدرو,2.9602331144044824,2.9602331144044824
الفاسدين,2.9593278301353214,2.9593278301353214
جحش,2.9587447057435696,2.9587447057435696
الملفات,2.9569407933813716,2.9569407933813716
برندت,-2.955018617617451,2.955018617617451
رحله,-2.9548611549821393,2.9548611549821393
ربراب وحداد,2.9543837671187734,2.9543837671187734
السفاح,2.9527813343564615,2.9527813343564615
الرجيم,2.9523318327641537,2.9523318327641537
الاحرار الشرفاء,-2.9517194300036156,2.9517194300036156
khtak,2.949719494835447,2.949719494835447
الانسان,-2.9493536784639054,2.9493536784639054
براني,-2.948302370653224,2.948302370653224
نزار,2.9474528798149158,2.9474528798149158
الزمان,2.9469714432946494,2.9469714432946494
ايران,2.946133518892754,2.946133518892754
انتهي,2.943616557696321,2.943616557696321
خير منك,2.9435144633340045,2.9435144633340045
ينصرك,2.943436195495558,2.943436195495558
سوه,2.943218528017581,2.943218528017581
كون درت,-2.941509420442811,2.941509420442811
نظام,2.9386902164313775,2.9386902164313775
واضحه,2.936559249203789,2.936559249203789
اخره,2.9342428683229738,2.9342428683229738
بدل,-2.934168270531602,2.934168270531602
يزوج,2.9335959087663888,2.9335959087663888
عنا,-2.93255936738976,2.93255936738976
الثدي,-2.931624210647194,2.931624210647194
العاصمه,-2.931129601602987,2.931129601602987
اجد,-2.9303738041011047,2.9303738041011047
مرخس,2.930204593013271,2.930204593013271
يصلي,-2.9297338290512087,2.9297338290512087
بهدلتونا,2.928250768419638,2.928250768419638
خليه يقعد,2.9277503820474897,2.9277503820474897
امن,2.926642942689191,2.926642942689191
يسيل,2.9263383211822895,2.9263383211822895
مهرج,2.9262566884951027,2.9262566884951027
قبايليه,-2.9262138451329283,2.9262138451329283
تستاهل خير,-2.9250070665591745,2.9250070665591745
وحداد وطحكوت,2.9222488849846506,2.9222488849846506
شرعي,2.9217197680831815,2.9217197680831815
المكعب,2.9212302802978027,2.9212302802978027
سكيكده,-2.919928226960623,2.919928226960623
na9ch,2.919861865068673,2.919861865068673
تبداو,2.919350772214964,2.919350772214964
sahbi,-2.918869711728287,2.918869711728287
الصوص,2.9180409183387583,2.9180409183387583
غاضه,2.916872620442924,2.916872620442924
كلامك,2.9142492948660794,2.9142492948660794
ادعو,2.9138296957779963,2.9138296957779963
شواكركم,2.913778660582876,2.913778660582876
ملحد,2.91300905104192,2.91300905104192
الايام,-2.91135049535636,2.91135049535636
ربراب يروح,2.9111894119235857,2.9111894119235857
تعطيه,2.9106932914781467,2.9106932914781467
اسلام,-2.910636327414223,2.910636327414223
الكوكايين,-2.9103108020504918,2.9103108020504918
علبالي,2.9091537816856747,2.9091537816856747
يبني,2.908056335439361,2.908056335439361
اولا,-2.907962368526606,2.907962368526606
المرخص,2.9075140509743655,2.9075140509743655
بالبراكه,-2.907165067866298,2.907165067866298
اصبر,-2.9066409945492047,2.9066409945492047
اوقفوا,-2.905443823695516,2.905443823695516
لول,2.9053535979411182,2.9053535979411182
مقارنه,2.9051933688960783,2.9051933688960783
فا,-2.905167813146478,2.905167813146478
حثاله,2.9050561345890955,2.9050561345890955
ماعلاباليش,-2.901914167506809,2.901914167506809
